X,Y,PK_RANDOM_SAMPLE_LOCATION,REPORTING_UNIT,WATERBODY_TYPE,WATERBODY_NAME,CAN_BE_SAMPLED,LAT_DD,LAT_MM,LAT_SS,LONG_DD,LONG_MM,LONG_SS,PUBLIC_LAND_SURVEY_COORDINATES,COUNTY_NAME,QUARTER_QUAD_MAP_NUMBER,HYDROLOGIC_UNIT_NAME,COMMENTS,OBJECTID
-83.99559673,30.12700045,Z2-SS-8150,ZONE 2,STREAM,,N/A,30,7,37.1813,83,59,44.1341,,JEFFERSON,Q5032,APALACHEE BAY-ST. MARKS,,34552
-83.12651287,29.32910495,Z2-SS-7134,ZONE 2,STREAM,LOCK CREEK,N/A,29,19,44.758087,83,7,35.433212,,DIXIE,Q4326,LOWER SUWANNEE,,34577
-82.22496717,30.03535531,Z2-SS-7135,ZONE 2,STREAM,NEW RIVER,N/A,30,2,7.258704,82,13,29.869532,,BRADFORD,Q4918,SANTA FE,,34578
-82.82774796,29.28054297,Z2-SS-7136,ZONE 2,STREAM,,N/A,29,16,49.93497,82,49,39.879859,,LEVY,Q4323,WACCASASSA,,34579
-82.5219282,30.07238011,Z2-SS-7137,ZONE 2,STREAM,OLUSTEE CREEK,N/A,30,4,20.547986,82,31,18.92894,,UNION,Q4921,SANTA FE,,34580
-83.59300319,29.94547828,Z2-SS-7138,ZONE 2,STREAM,,N/A,29,56,43.701609,83,35,34.797811,,TAYLOR,Q4829,ECONFINA-STEINHATCHEE,,34581
-82.64852717,30.08477928,Z2-SS-7139,ZONE 2,STREAM,ROSE CREEK,N/A,30,5,5.184983,82,38,54.685107,,COLUMBIA,Q4922,SANTA FE,,34582
-83.94905662,30.18187936,Z2-SS-7140,ZONE 2,STREAM,,N/A,30,10,54.745324,83,56,56.589765,,TAYLOR,Q5032,AUCILLA,,34583
-83.32939973,30.40175239,Z2-SS-7141,ZONE 2,STREAM,NORTON CREEK,N/A,30,24,6.287986,83,19,45.825547,,MADISON,Q5227,WITHLACOOCHEE,,34584
-83.29243666,29.8662831,Z2-SS-7142,ZONE 2,STREAM,,N/A,29,51,58.598984,83,17,32.758602,,LAFAYETTE,Q4727,ECONFINA-STEINHATCHEE,,34585
-83.86659707,30.49082058,Z2-SS-7143,ZONE 2,STREAM,DRIFTON BRANCH,N/A,30,29,26.933459,83,51,59.735418,,JEFFERSON,Q5231,AUCILLA,,34586
-83.2619556,29.68791088,Z2-SS-7144,ZONE 2,STREAM,,N/A,29,41,16.459131,83,15,43.026877,,DIXIE,Q4627,ECONFINA-STEINHATCHEE,,34587
-81.6168921,28.95104394,Z3-SS-7073,ZONE 3,STREAM,,N/A,28,57,3.738617,81,37,0.80006,,LAKE,Q4013,UPPER ST. JOHNS,,34632
-81.7182707,29.95365121,Z3-SS-7074,ZONE 3,STREAM,,N/A,29,57,13.123938,81,43,5.762775,,CLAY,Q4814,LOWER ST. JOHNS,,34633
-80.80206929,27.54134729,Z3-SS-7075,ZONE 3,STREAM,FORT DRUM CREEK,N/A,27,32,28.831818,80,48,7.438971,,OKEECHOBEE,Q2907,UPPER ST. JOHNS,,34634
-81.18208526,29.28113119,Z3-SS-7076,ZONE 3,STREAM,,N/A,29,16,52.052376,81,10,55.495855,,FLAGLER,Q4310,DAYTONA-ST. AUGUSTINE,,34635
-81.69918096,30.38624794,Z3-SS-7077,ZONE 3,STREAM,,N/A,30,23,10.471804,81,41,57.039692,,DUVAL,Q5214,LOWER ST. JOHNS,,34636
-81.36328047,29.99580578,Z3-SS-7078,ZONE 3,STREAM,,N/A,29,59,44.880323,81,21,47.798327,,ST. JOHNS,Q4811,DAYTONA-ST. AUGUSTINE,,34637
-81.32462636,28.7332194,Z3-SS-7079,ZONE 3,STREAM,,N/A,28,43,59.570449,81,19,28.643735,,SEMINOLE,Q3811,UPPER ST. JOHNS,,34638
-81.79139326,30.45652662,Z3-SS-7080,ZONE 3,STREAM,,N/A,30,27,23.475007,81,47,29.003868,,DUVAL,Q5215,NASSAU,,34639
-81.57395924,29.83706548,Z3-SS-7081,ZONE 3,STREAM,PAINES BRANCH,N/A,29,50,13.415385,81,34,26.241693,,ST. JOHNS,Q4713,LOWER ST. JOHNS,,34640
-82.10271642,30.28272421,Z3-SS-7082,ZONE 3,STREAM,,N/A,30,16,57.786508,82,6,9.766937,,BAKER,Q5117,ST. MARYS,,34641
-80.95689677,28.44250301,Z3-SS-7083,ZONE 3,STREAM,JIM CREEK,N/A,28,26,32.991658,80,57,24.817635,,ORANGE,Q3608,UPPER ST. JOHNS,,34642
-81.02401007,28.84056645,Z3-SS-8082,ZONE 3,STREAM,COW CREEK,N/A,28,50,26.0197,81,1,26.4254,,VOLUSIA,Q3909,UPPER ST. JOHNS,,34643
-81.31128132,29.63191661,Z3-SS-8083,ZONE 3,STREAM,PRINGLE BRANCH,N/A,29,37,54.8796,81,18,40.6015,,FLAGLER,Q4611,DAYTONA-ST. AUGUSTINE,,34644
-81.67678243,30.51965572,Z3-SS-8084,ZONE 3,STREAM,SEATON CREEK,N/A,30,31,10.7397,81,40,36.405,,DUVAL,Q5314,NASSAU,,34645
-81.90713771,30.11495609,Z3-SS-8085,ZONE 3,STREAM,NORTH FORK BLACK CREEK,N/A,30,6,53.8214,81,54,25.6838,,CLAY,Q4916,LOWER ST. JOHNS,,34646
-81.12632325,28.36560184,Z3-SS-8086,ZONE 3,STREAM,,N/A,28,21,56.1475,81,7,34.7528,,ORANGE,Q3510,UPPER ST. JOHNS,,34647
-81.7529254,29.75658932,Z3-SS-8087,ZONE 3,STREAM,,N/A,29,45,23.7013,81,45,10.5197,,PUTNAM,Q4715,LOWER ST. JOHNS,,34648
-81.85518455,30.62219041,Z3-SS-8088,ZONE 3,STREAM,,No,30,37,19.8645,81,51,18.6524,,NASSAU,Q5315,NASSAU,,34649
-82.15640699,29.75595261,Z3-SS-8089,ZONE 3,STREAM,,N/A,29,45,21.4092,82,9,23.053,,ALACHUA,Q4718,OKLAWAHA,,34650
-80.79946588,27.55897412,Z3-SS-8090,ZONE 3,STREAM,FORT DRUM CREEK,N/A,27,33,32.2884,80,47,58.0667,,OKEECHOBEE,Q2907,UPPER ST. JOHNS,,34651
-81.78352056,29.75404945,Z3-SS-8091,ZONE 3,STREAM,,N/A,29,45,14.5578,81,47,0.662238,,PUTNAM,Q4715,LOWER ST. JOHNS,,34652
-81.30849359,28.68616174,Z3-SS-8092,ZONE 3,STREAM,GEE CREEK,N/A,28,41,10.1629,81,18,30.5658,,SEMINOLE,Q3811,UPPER ST. JOHNS,,34653
-81.5026721,30.2804133,Z3-SS-7084,ZONE 3,STREAM,,N/A,30,16,49.467168,81,30,9.607996,,DUVAL,Q5113,LOWER ST. JOHNS,,34676
-81.76815842,30.36256293,Z3-SS-7085,ZONE 3,STREAM,SIXMILE CREEK,N/A,30,21,45.205809,81,46,5.358492,,DUVAL,Q5115,LOWER ST. JOHNS,,34677
-81.88238532,29.54670872,Z3-SS-7086,ZONE 3,STREAM,,N/A,29,32,48.13134,81,52,56.575309,,PUTNAM,Q4516,OKLAWAHA,,34678
-81.71259404,28.40864682,Z3-SS-7087,ZONE 3,STREAM,,N/A,28,24,31.109453,81,42,45.327008,,LAKE,Q3614,KISSIMMEE,,34679
-82.0310501,30.21753126,Z3-SS-7088,ZONE 3,STREAM,,N/A,30,13,3.091923,82,1,51.768268,,DUVAL,Q5017,LOWER ST. JOHNS,,34680
-81.86049942,30.04883794,Z3-SS-7089,ZONE 3,STREAM,POLANDER BRANCH,N/A,30,2,55.796117,81,51,37.786013,,CLAY,Q4915,LOWER ST. JOHNS,,34681
-82.21272337,29.51240034,Z3-SS-7090,ZONE 3,STREAM,,N/A,29,30,44.621229,82,12,45.791938,,ALACHUA,Q4518,OKLAWAHA,,34682
-81.25020751,28.5605243,Z3-SS-7091,ZONE 3,STREAM,LITTLE ECONLOCKHATCHEE RIVER,N/A,28,33,37.868204,81,15,0.735996,,ORANGE,Q3711,UPPER ST. JOHNS,,34683
-81.70374513,29.75822895,Z3-SS-7092,ZONE 3,STREAM,,N/A,29,45,29.603988,81,42,13.470799,,PUTNAM,Q4714,LOWER ST. JOHNS,,34684
-81.41202463,29.03904542,Z3-SS-7093,ZONE 3,STREAM,HARRYS CREEK,N/A,29,2,20.543852,81,24,43.27738,,VOLUSIA,Q4112,UPPER ST. JOHNS,,34685
-81.61422238,29.53722941,Z3-SS-7094,ZONE 3,STREAM,,N/A,29,32,14.005796,81,36,51.188993,,PUTNAM,Q4513,LOWER ST. JOHNS,,34686
-81.87871606,30.07114153,Z3-SS-8093,ZONE 3,STREAM,DILLABERRY BRANCH,N/A,30,4,16.089,81,52,43.3659,,CLAY,Q4916,LOWER ST. JOHNS,,34687
-81.3642997,29.02130671,Z3-SS-8094,ZONE 3,STREAM,,N/A,29,1,16.6845,81,21,51.4677,,VOLUSIA,Q4111,UPPER ST. JOHNS,,34688
-81.475845,30.2546115,Z3-SS-8095,ZONE 3,STREAM,CEDAR SWAMP CREEK,N/A,30,15,16.5807,81,28,33.0305,,DUVAL,Q5112,LOWER ST. JOHNS,,34689
-81.02114388,28.01614309,Z3-SS-8096,ZONE 3,STREAM,BULL CREEK,N/A,28,0,58.0963,81,1,16.1072,,OSCEOLA,Q3309,UPPER ST. JOHNS,,34690
-81.62508689,29.80437494,Z3-SS-8097,ZONE 3,STREAM,CEDAR CREEK,N/A,29,48,15.7295,81,37,30.3012,,PUTNAM,Q4714,LOWER ST. JOHNS,,34691
-81.10303836,28.39671745,Z3-SS-8098,ZONE 3,STREAM,LITTLE CREEK,N/A,28,23,48.1637,81,6,10.9272,,ORANGE,Q3609,UPPER ST. JOHNS,,34692
-81.80207602,30.22576726,Z3-SS-8099,ZONE 3,STREAM,,N/A,30,13,32.7415,81,48,7.46182,,DUVAL,Q5015,LOWER ST. JOHNS,,34693
-80.90601194,28.59412178,Z3-SS-8100,ZONE 3,STREAM,,N/A,28,35,38.8191,80,54,21.6323,,BREVARD,Q3708,UPPER ST. JOHNS,,34694
-81.49756405,29.76553683,Z3-SS-8101,ZONE 3,STREAM,MOCCASIN BRANCH,N/A,29,45,55.9123,81,29,51.2191,,ST. JOHNS,Q4712,LOWER ST. JOHNS,,34695
-81.67654648,30.32620209,Z3-SS-8102,ZONE 3,STREAM,MCCOY CREEK,N/A,30,19,34.3068,81,40,35.5556,,DUVAL,Q5114,LOWER ST. JOHNS,,34696
-81.53006928,30.3152788,Z3-SS-7095,ZONE 3,STREAM,GINHOUSE CREEK,N/A,30,18,54.982929,81,31,48.237818,,DUVAL,Q5113,LOWER ST. JOHNS,,34719
-81.93840166,29.513301,Z3-SS-7096,ZONE 3,STREAM,ORANGE CREEK,N/A,29,30,47.86359,81,56,18.234086,,MARION,Q4516,OKLAWAHA,,34720
-81.2747315,28.64171416,Z3-SS-7097,ZONE 3,STREAM,HOWELL CREEK,N/A,28,38,30.151649,81,16,29.022291,,SEMINOLE,Q3811,UPPER ST. JOHNS,,34721
-81.88578088,29.9474936,Z3-SS-7098,ZONE 3,STREAM,SOUTH FORK BLACK CREEK,N/A,29,56,50.956574,81,53,8.799282,,CLAY,Q4816,LOWER ST. JOHNS,,34722
-81.75784446,30.73626089,Z3-SS-7099,ZONE 3,STREAM,,N/A,30,44,10.518152,81,45,28.228161,,NASSAU,Q5415,ST. MARYS,,34723
-82.18075535,30.21698641,Z3-SS-7100,ZONE 3,STREAM,,N/A,30,13,1.130493,82,10,50.707005,,BAKER,Q5018,ST. MARYS,,34724
-80.89341932,28.41205061,Z3-SS-7101,ZONE 3,STREAM,,N/A,28,24,43.363045,80,53,36.298893,,ORANGE,Q3608,UPPER ST. JOHNS,,34725
-81.8714144,30.67512438,Z3-SS-7102,ZONE 3,STREAM,LITTLE BOGGY CREEK,N/A,30,40,30.426756,81,52,17.079838,,NASSAU,Q5415,NASSAU,,34726
-80.85151491,27.76608301,Z3-SS-7103,ZONE 3,STREAM,,N/A,27,45,57.880222,80,51,5.443146,,INDIAN RIVER,Q3107,UPPER ST. JOHNS,,34727
-81.39037659,29.06850125,Z3-SS-7104,ZONE 3,STREAM,NORRIS DEAD RIVER,N/A,29,4,6.584827,81,23,25.344464,,VOLUSIA,Q4112,UPPER ST. JOHNS,,34728
-81.97259325,29.31266701,Z3-SS-8103,ZONE 3,STREAM,,N/A,29,18,45.5814,81,58,21.3238,,MARION,Q4316,OKLAWAHA,,34729
-81.97733842,30.06554127,Z3-SS-8104,ZONE 3,STREAM,,N/A,30,3,55.9281,81,58,38.4063,,CLAY,Q4916,LOWER ST. JOHNS,,34730
-82.24267765,30.53341446,Z3-SS-8105,ZONE 3,STREAM,MOCCASIN CREEK,N/A,30,32,0.27122,82,14,33.6272,,BAKER,Q5318,ST. MARYS,,34731
-81.52769709,29.05821594,Z3-SS-8106,ZONE 3,STREAM,ALEXANDER SPRINGS CREEK,N/A,29,3,29.5577,81,31,39.6981,,LAKE,Q4113,UPPER ST. JOHNS,,34732
-81.82654674,30.75064937,Z3-SS-8107,ZONE 3,STREAM,CABBAGE CREEK,N/A,30,45,2.31668,81,49,35.5563,,NASSAU,Q5515,ST. MARYS,,34733
-80.77805409,28.37219573,Z3-SS-8108,ZONE 3,STREAM,,N/A,28,22,19.8855,80,46,40.9842,,BREVARD,Q3507,UPPER ST. JOHNS,,34734
-81.6655816,29.93355908,Z3-SS-8109,ZONE 3,STREAM,,N/A,29,56,0.792286,81,39,56.0821,,CLAY,Q4814,LOWER ST. JOHNS,,34735
-81.05978571,28.68580154,Z3-SS-8110,ZONE 3,STREAM,,N/A,28,41,8.86615,81,3,35.2177,,SEMINOLE,Q3809,UPPER ST. JOHNS,,34736
-81.50683508,29.95551587,Z3-SS-8111,ZONE 3,STREAM,MILL CREEK,N/A,29,57,19.8367,81,30,24.5948,,ST. JOHNS,Q4813,LOWER ST. JOHNS,,34737
-81.5388916,30.11952866,Z3-SS-8112,ZONE 3,STREAM,DURBIN CREEK,N/A,30,7,10.2826,81,32,19.9982,,DUVAL,Q4913,LOWER ST. JOHNS,,34738
-81.41461094,29.68471911,Z3-SS-7105,ZONE 3,STREAM,DEEP CREEK,N/A,29,41,4.968596,81,24,52.588028,,ST. JOHNS,Q4612,LOWER ST. JOHNS,,34761
-81.903656,29.30327863,Z3-SS-7106,ZONE 3,STREAM,CEDAR CREEK,N/A,29,18,11.783215,81,54,13.149775,,MARION,Q4316,OKLAWAHA,,34762
-81.74091126,30.53369828,Z3-SS-7107,ZONE 3,STREAM,THOMAS CREEK,N/A,30,32,1.292924,81,44,27.268696,,NASSAU,Q5314,NASSAU,,34763
-81.35454177,29.83432845,Z3-SS-7108,ZONE 3,STREAM,MOULTRIE CREEK,N/A,29,50,3.562066,81,21,16.33905,,ST. JOHNS,Q4711,DAYTONA-ST. AUGUSTINE,,34764
-81.37248017,28.66905464,Z3-SS-7109,ZONE 3,STREAM,,N/A,28,40,8.577362,81,22,20.917415,,SEMINOLE,Q3811,UPPER ST. JOHNS,,34765
-81.92852409,30.08287407,Z3-SS-7110,ZONE 3,STREAM,,N/A,30,4,58.326146,81,55,42.674757,,CLAY,Q4916,LOWER ST. JOHNS,,34766
-80.92891421,28.55999416,Z3-SS-7111,ZONE 3,STREAM,,N/A,28,33,35.95969,80,55,44.080434,,BREVARD,Q3708,UPPER ST. JOHNS,,34767
-81.05302383,29.05877482,Z3-SS-7112,ZONE 3,STREAM,SPRUCE CREEK,N/A,29,3,31.569649,81,3,10.874879,,VOLUSIA,Q4109,DAYTONA-ST. AUGUSTINE,,34768
-81.99497862,30.6344817,Z3-SS-7113,ZONE 3,STREAM,,N/A,30,38,4.11315,81,59,41.910928,,NASSAU,Q5416,ST. MARYS,,34769
-81.74042895,30.02047498,Z3-SS-7114,ZONE 3,STREAM,PETERS CREEK,N/A,30,1,13.689459,81,44,25.532468,,CLAY,Q4914,LOWER ST. JOHNS,,34770
-81.73411981,30.2650326,Z3-SS-7115,ZONE 3,STREAM,BUTCHER PEN CREEK,N/A,30,15,54.09669,81,44,2.819523,,DUVAL,Q5114,LOWER ST. JOHNS,,34771
-81.73169102,30.26828812,Z3-SS-8113,ZONE 3,STREAM,BUTCHER PEN CREEK,N/A,30,16,5.81656,81,43,54.0759,,DUVAL,Q5114,LOWER ST. JOHNS,,34772
-81.09133634,28.94182764,Z3-SS-8114,ZONE 3,STREAM,LAKE ASHBY CREEK,N/A,28,56,30.5599,81,5,28.7999,,VOLUSIA,Q4009,UPPER ST. JOHNS,,34773
-81.94417094,30.14512093,Z3-SS-8115,ZONE 3,STREAM,NORTH FORK BLACK CREEK,N/A,30,8,42.4148,81,56,39.0034,,CLAY,Q5016,LOWER ST. JOHNS,,34774
-81.77688009,28.67643164,Z3-SS-8116,ZONE 3,STREAM,,N/A,28,40,35.1346,81,46,36.7567,,LAKE,Q3815,OKLAWAHA,,34775
-81.68986965,29.59913009,Z3-SS-8117,ZONE 3,STREAM,,N/A,29,35,56.8482,81,41,23.5191,,PUTNAM,Q4514,LOWER ST. JOHNS,,34776
-82.11416569,29.57463046,Z3-SS-8118,ZONE 3,STREAM,,N/A,29,34,28.6496,82,6,50.9844,,ALACHUA,Q4517,OKLAWAHA,,34777
-81.84699159,30.38240513,Z3-SS-8119,ZONE 3,STREAM,TROUT RIVER,N/A,30,22,56.6377,81,50,49.1578,,DUVAL,Q5215,LOWER ST. JOHNS,,34778
-80.90022203,28.449089,Z3-SS-8120,ZONE 3,STREAM,,N/A,28,26,56.7012,80,54,0.788642,,ORANGE,Q3608,UPPER ST. JOHNS,,34779
-81.83180871,29.99256665,Z3-SS-8121,ZONE 3,STREAM,,N/A,29,59,33.2195,81,49,54.4995,,CLAY,Q4815,LOWER ST. JOHNS,,34780
-81.10052659,29.19892987,Z3-SS-8122,ZONE 3,STREAM,TOMOKA RIVER,N/A,29,11,56.1277,81,6,1.88476,,VOLUSIA,Q4209,DAYTONA-ST. AUGUSTINE,,34781
-81.81106605,29.58295439,Z3-SS-8123,ZONE 3,STREAM,SWEETWATER CREEK,N/A,29,34,58.6157,81,48,39.826,,PUTNAM,Q4515,OKLAWAHA,,34782
-81.75264532,29.48390787,Z3-SS-7116,ZONE 3,STREAM,,N/A,29,29,2.048312,81,45,9.511468,,PUTNAM,Q4415,OKLAWAHA,,34805
-80.65135766,28.16126099,Z3-SS-7117,ZONE 3,STREAM,HORSE CREEK,N/A,28,9,40.520577,80,39,4.877206,,BREVARD,Q3406,CAPE CANAVERAL,,34806
-81.8773794,30.07199784,Z3-SS-7118,ZONE 3,STREAM,DILLABERRY BRANCH,N/A,30,4,19.171721,81,52,38.553926,,CLAY,Q4916,LOWER ST. JOHNS,,34807
-81.88097562,30.44354241,Z3-SS-7119,ZONE 3,STREAM,,N/A,30,26,36.731885,81,52,51.500272,,NASSAU,Q5216,NASSAU,,34808
-82.12262321,30.35576907,Z3-SS-7120,ZONE 3,STREAM,SOUTH PRONG SAINT MARYS RIVER,N/A,30,21,20.747927,82,7,21.431348,,BAKER,Q5117,ST. MARYS,,34809
-81.44964744,28.83779093,Z3-SS-7121,ZONE 3,STREAM,BLACK WATER CREEK,N/A,28,50,16.027878,81,26,58.719497,,LAKE,Q3912,UPPER ST. JOHNS,,34810
-81.66095264,29.58147459,Z3-SS-7122,ZONE 3,STREAM,,N/A,29,34,53.288434,81,39,39.417869,,PUTNAM,Q4514,LOWER ST. JOHNS,,34811
-80.58322939,27.99159179,Z3-SS-7123,ZONE 3,STREAM,,N/A,27,59,29.711608,80,34,59.615503,,BREVARD,Q3205,CAPE CANAVERAL,,34812
-81.88988609,29.91069252,Z3-SS-7124,ZONE 3,STREAM,,N/A,29,54,38.472727,81,53,23.578029,,CLAY,Q4816,LOWER ST. JOHNS,,34813
-81.92118365,30.20773253,Z3-SS-7125,ZONE 3,STREAM,YELLOW WATER CREEK,N/A,30,12,27.816492,81,55,16.249168,,DUVAL,Q5016,LOWER ST. JOHNS,,34814
-82.1222194,29.68436328,Z3-SS-7126,ZONE 3,STREAM,,N/A,29,41,3.687677,82,7,19.977713,,ALACHUA,Q4617,OKLAWAHA,,34815
-82.21246966,30.21335205,Z3-SS-8124,ZONE 3,STREAM,SOUTH PRONG SAINT MARYS RIVER,N/A,30,12,48.0468,82,12,44.8785,,BAKER,Q5018,ST. MARYS,,34816
-82.00662164,30.43947441,Z3-SS-8125,ZONE 3,STREAM,,N/A,30,26,22.0871,82,0,23.8258,,NASSAU,Q5217,ST. MARYS,,34817
-80.83059198,27.65762559,Z3-SS-8126,ZONE 3,STREAM,PADGETT BRANCH,N/A,27,39,27.4336,80,49,50.1206,,INDIAN RIVER,Q3007,UPPER ST. JOHNS,,34818
-82.0212098,30.215157,Z3-SS-8127,ZONE 3,STREAM,,N/A,30,12,54.5446,82,1,16.3432,,DUVAL,Q5017,LOWER ST. JOHNS,,34819
-80.94584034,28.569394,Z3-SS-8128,ZONE 3,STREAM,,N/A,28,34,9.79909,80,56,45.0145,,ORANGE,Q3708,UPPER ST. JOHNS,,34820
-81.27716497,29.38494211,Z3-SS-8129,ZONE 3,STREAM,SWEETWATER BRANCH,N/A,29,23,5.77162,81,16,37.7827,,FLAGLER,Q4411,LOWER ST. JOHNS,,34821
-81.6674314,30.44325601,Z3-SS-8130,ZONE 3,STREAM,CEDAR CREEK,N/A,30,26,35.7008,81,40,2.7413,,DUVAL,Q5214,LOWER ST. JOHNS,,34822
-81.95860067,29.54158368,Z3-SS-8131,ZONE 3,STREAM,LITTLE ORANGE CREEK,N/A,29,32,29.6812,81,57,30.9505,,PUTNAM,Q4516,OKLAWAHA,,34823
-81.49181773,30.34241816,Z3-SS-8132,ZONE 3,STREAM,,N/A,30,20,32.6846,81,29,30.5323,,DUVAL,Q5112,LOWER ST. JOHNS,,34824
-82.08698188,30.21923664,Z3-SS-8133,ZONE 3,STREAM,TURKEY CREEK,N/A,30,13,9.23129,82,5,13.1226,,BAKER,Q5017,ST. MARYS,,34825
-81.79637305,30.5064134,Z3-SS-7127,ZONE 3,STREAM,,N/A,30,30,23.06739,81,47,46.931084,,NASSAU,Q5315,NASSAU,,34847
-82.20055617,30.30633129,Z3-SS-7128,ZONE 3,STREAM,,N/A,30,18,22.771992,82,12,1.989943,,BAKER,Q5118,ST. MARYS,,34848
-80.85795906,27.58602005,Z3-SS-7129,ZONE 3,STREAM,PARKER SLOUGH,N/A,27,35,9.653727,80,51,28.642068,,OKEECHOBEE,Q2907,UPPER ST. JOHNS,,34849
-81.32865047,29.43088458,Z3-SS-7130,ZONE 3,STREAM,HAW CREEK,N/A,29,25,51.164489,81,19,43.130443,,FLAGLER,Q4411,LOWER ST. JOHNS,,34850
-80.96811429,28.11439575,Z3-SS-7131,ZONE 3,STREAM,CRABGRASS CREEK,N/A,28,6,51.805809,80,58,5.200722,,OSCEOLA,Q3308,UPPER ST. JOHNS,,34851
-81.64070468,30.36727404,Z3-SS-7132,ZONE 3,STREAM,LONG BRANCH,N/A,30,22,2.165777,81,38,26.525132,,DUVAL,Q5114,LOWER ST. JOHNS,,34852
-81.80777064,29.7548911,Z3-SS-7133,ZONE 3,STREAM,ETONIA CREEK,N/A,29,45,17.587713,81,48,27.962503,,PUTNAM,Q4715,LOWER ST. JOHNS,,34853
-81.83252603,29.7096219,Z3-SS-7134,ZONE 3,STREAM,OLDTOWN BRANCH,N/A,29,42,34.618652,81,49,57.081904,,PUTNAM,Q4615,LOWER ST. JOHNS,,34854
-81.78990097,30.37626136,Z3-SS-7135,ZONE 3,STREAM,,N/A,30,22,34.520119,81,47,23.631639,,DUVAL,Q5215,LOWER ST. JOHNS,,34855
-82.05878641,29.465418,Z3-SS-7136,ZONE 3,STREAM,ORANGE CREEK,N/A,29,27,55.484821,82,3,31.619073,,ALACHUA,Q4417,OKLAWAHA,,34856
-81.55186541,29.18892662,Z3-SS-7137,ZONE 3,STREAM,AXLE CREEK,N/A,29,11,20.116046,81,33,6.704038,,VOLUSIA,Q4213,UPPER ST. JOHNS,,34857
-80.96078522,28.00330828,Z3-SS-8134,ZONE 3,STREAM,,N/A,28,0,11.891,80,57,38.8161,,OSCEOLA,Q3308,UPPER ST. JOHNS,,34858
-81.79624874,30.45488728,Z3-SS-8135,ZONE 3,STREAM,,N/A,30,27,17.5734,81,47,46.4836,,DUVAL,Q5215,NASSAU,,34859
-80.82831103,27.7783317,Z3-SS-8136,ZONE 3,STREAM,,N/A,27,46,41.9755,80,49,41.9092,,INDIAN RIVER,Q3107,UPPER ST. JOHNS,,34860
-81.60064232,30.02486908,Z3-SS-8137,ZONE 3,STREAM,,N/A,30,1,29.5082,81,36,2.30074,,ST. JOHNS,Q4913,LOWER ST. JOHNS,,34861
-81.60841222,28.95734838,Z3-SS-8138,ZONE 3,STREAM,,N/A,28,57,26.4346,81,36,30.2725,,LAKE,Q4013,UPPER ST. JOHNS,,34862
-81.67788859,29.62348093,Z3-SS-8139,ZONE 3,STREAM,,N/A,29,37,24.5112,81,40,40.3873,,PUTNAM,Q4514,LOWER ST. JOHNS,,34863
-82.13518597,29.68738754,Z3-SS-8140,ZONE 3,STREAM,,N/A,29,41,14.575,82,8,6.65738,,ALACHUA,Q4618,OKLAWAHA,,34864
-81.75420933,29.47057469,Z3-SS-8141,ZONE 3,STREAM,,N/A,29,28,14.0489,81,45,15.1419,,PUTNAM,Q4415,OKLAWAHA,,34865
-82.20249465,30.33873738,Z3-SS-8142,ZONE 3,STREAM,CEDAR CREEK,N/A,30,20,19.4339,82,12,8.96844,,BAKER,Q5118,ST. MARYS,,34866
-81.44665214,29.68122189,Z3-SS-8143,ZONE 3,STREAM,DEEP CREEK,N/A,29,40,52.3786,81,26,47.9363,,ST. JOHNS,Q4612,LOWER ST. JOHNS,,34867
-81.70301767,30.58732007,Z3-SS-8144,ZONE 3,STREAM,ALLIGATOR CREEK,N/A,30,35,14.3313,81,42,10.8518,,NASSAU,Q5314,NASSAU,,34868
-81.95940483,29.94852419,Z3-SS-6131,ZONE 3,STREAM,,N/A,29,56,54.666706,81,57,33.845419,,CLAY,Q4816NW,LOWER ST. JOHNS,,34879
-81.48500957,30.3075046,Z3-SS-6132,ZONE 3,STREAM,,N/A,30,18,26.995814,81,29,6.022915,,DUVAL,Q5112SW,LOWER ST. JOHNS,,34880
-81.48633922,29.06599114,Z3-SS-6133,ZONE 3,STREAM,ALEXANDER SPRINGS CREEK,N/A,29,3,57.548425,81,29,10.809807,,LAKE,Q4112NW,UPPER ST. JOHNS,,34881
-80.95978331,28.45109188,Z3-SS-6134,ZONE 3,STREAM,SECOND CREEK,N/A,28,27,3.911567,80,57,35.209186,,ORANGE,Q3608NW,UPPER ST. JOHNS,,34882
-81.64206284,30.27826879,Z3-SS-6135,ZONE 3,STREAM,,N/A,30,16,41.746962,81,38,31.414548,,DUVAL,Q5114SE,LOWER ST. JOHNS,,34883
-82.27326849,29.58452665,Z3-SS-6136,ZONE 3,STREAM,,N/A,29,35,4.275889,82,16,23.754289,,ALACHUA,Q4519NE,OKLAWAHA,,34884
-81.69966209,29.33554993,Z3-SS-6137,ZONE 3,STREAM,SALT SPRINGS RUN,N/A,29,20,7.959858,81,41,58.771883,,MARION,Q4314NW,UPPER ST. JOHNS,,34885
-81.87118676,28.73710705,Z3-SS-6138,ZONE 3,STREAM,PALATLAKAHA RIVER,N/A,28,44,13.566005,81,52,16.260596,,LAKE,Q3815NW,OKLAWAHA,,34886
-81.79293935,30.1474795,Z3-SS-6139,ZONE 3,STREAM,LITTLE BLACK CREEK,N/A,30,8,50.90562,81,47,34.569811,,CLAY,Q5015SE,LOWER ST. JOHNS,,34887
